date,shift,team,minimum,ideal,estimated
2025-07-25,T,A,2,3,3
2025-07-25,M,B,1,1,1
2025-07-25,T,B,1,2,2
2025-07-26,M,A,2,3,3
2025-07-26,T,A,2,3,3
2025-07-26,M,B,1,1,1
2025-07-26,T,B,1,2,2
2025-07-27,M,A,1,2,2
2025-07-27,T,A,1,2,2
2025-07-27,M,B,1,1,1
2025-07-27,T,B,1,1,1
2025-07-28,M,A,2,2,2
2025-07-28,T,A,2,2,2
2025-07-28,M,B,1,1,1
2025-07-28,T,B,1,1,1
2025-07-29,M,A,2,2,2
2025-07-29,T,A,2,2,2
2025-07-29,M,B,1,1,1
2025-07-29,T,B,1,1,1
2025-07-30,M,A,2,2,2
2025-07-30,T,A,2,2,2
2025-07-30,M,B,1,1,1
2025-07-30,T,B,1,1,1
2025-07-31,M,A,2,2,2
2025-07-31,T,A,2,2,2
2025-07-31,M,B,1,1,1
2025-07-31,T,B,1,1,1
2025-08-01,M,A,2,3,3
2025-08-01,T,A,2,3,3
2025-08-01,M,B,1,1,1
2025-08-01,T,B,1,2,2
2025-08-02,M,A,2,3,3
2025-08-02,T,A,2,3,3
2025-08-02,M,B,1,1,1
2025-08-02,T,B,1,2,2
2025-08-03,M,A,1,2,2
2025-08-03,T,A,1,2,2
2025-08-03,M,B,1,1,1
2025-08-03,T,B,1,1,1
2025-08-04,M,A,2,2,2
2025-08-04,T,A,2,2,2
2025-08-04,M,B,1,1,1
2025-08-04,T,B,1,1,1
2025-08-05,M,A,2,2,2
2025-08-05,T,A,2,2,2
2025-08-05,M,B,1,1,1
2025-08-05,T,B,1,1,1
2025-08-06,M,A,2,2,2
2025-08-06,T,A,2,2,2
2025-08-06,M,B,1,1,1
2025-08-06,T,B,1,1,1
2025-08-07,M,A,2,2,2
2025-08-07,T,A,2,2,2
2025-08-07,M,B,1,1,1
2025-08-07,T,B,1,1,1
2025-08-08,M,A,2,3,3
2025-08-08,T,A,2,3,3
2025-08-08,M,B,1,1,1
2025-08-08,T,B,1,2,2
2025-08-09,M,A,2,3,3
2025-08-09,T,A,2,3,3
2025-08-09,M,B,1,1,1
2025-08-09,T,B,1,2,2
2025-08-10,M,A,1,2,2
2025-08-10,T,A,1,2,2
2025-08-10,M,B,1,1,1
2025-08-10,T,B,1,1,1
2025-08-11,M,A,2,2,2
2025-08-11,T,A,2,2,2
2025-08-11,M,B,1,1,1
2025-08-11,T,B,1,1,1
2025-08-12,M,A,2,2,2
2025-08-12,T,A,2,2,2
2025-08-12,M,B,1,1,1
2025-08-12,T,B,1,1,1
2025-08-13,M,A,2,2,2
2025-08-13,T,A,2,2,2
2025-08-13,M,B,1,1,1
2025-08-13,T,B,1,1,1
2025-08-14,M,A,2,2,2
2025-08-14,T,A,2,2,2
2025-08-14,M,B,1,1,1
2025-08-14,T,B,1,1,1
2025-08-15,M,A,2,3,3
2025-08-15,T,A,2,3,3
2025-08-15,M,B,1,1,1
2025-08-15,T,B,1,2,2
2025-08-16,M,A,2,3,3
2025-08-16,T,A,2,3,3
2025-08-16,M,B,1,1,1
2025-08-16,T,B,1,2,2
2025-08-17,M,A,1,2,2
2025-08-17,T,A,1,2,2
2025-08-17,M,B,1,1,1
2025-08-17,T,B,1,1,1
2025-08-18,M,A,2,2,2
2025-08-18,T,A,2,2,2
2025-08-18,M,B,1,1,1
2025-08-18,T,B,1,1,1
2025-08-19,M,A,2,2,2
2025-08-19,T,A,2,2,2
2025-08-19,M,B,1,1,1
2025-08-19,T,B,1,1,1
2025-08-20,M,A,2,2,2
2025-08-20,T,A,2,2,2
2025-08-20,M,B,1,1,1
2025-08-20,T,B,1,1,1
2025-08-21,M,A,2,2,2
2025-08-21,T,A,2,2,2
2025-08-21,M,B,1,1,1
2025-08-21,T,B,1,1,1
2025-08-22,M,A,2,3,3
2025-08-22,T,A,2,3,3
2025-08-22,M,B,1,1,1
2025-08-22,T,B,1,2,2
2025-08-23,M,A,2,3,3
2025-08-23,T,A,2,3,3
2025-08-23,M,B,1,1,1
2025-08-23,T,B,1,2,2
2025-08-24,M,A,1,2,2
2025-08-24,T,A,1,2,2
2025-08-24,M,B,1,1,1
2025-08-24,T,B,1,1,1
2025-08-25,M,A,2,2,2
2025-08-25,T,A,2,2,2
2025-08-25,M,B,1,1,1
2025-08-25,T,B,1,1,1
2025-08-26,M,A,2,2,2
2025-08-26,T,A,2,2,2
2025-08-26,M,B,1,1,1
2025-08-26,T,B,1,1,1
2025-08-27,M,A,2,2,2
2025-08-27,T,A,2,2,2
2025-08-27,M,B,1,1,1
2025-08-27,T,B,1,1,1
2025-08-28,M,A,2,2,2
2025-08-28,T,A,2,2,2
2025-08-28,M,B,1,1,1
2025-08-28,T,B,1,1,1
2025-08-29,M,A,2,3,3
2025-08-29,T,A,2,3,3
2025-08-29,M,B,1,1,1
2025-08-29,T,B,1,2,2
2025-08-30,M,A,2,3,3
2025-08-30,T,A,2,3,3
2025-08-30,M,B,1,1,1
2025-08-30,T,B,1,2,2
2025-08-31,M,A,1,2,2
2025-08-31,T,A,1,2,2
2025-08-31,M,B,1,1,1
2025-08-31,T,B,1,1,1
2025-09-01,M,A,2,2,2
2025-09-01,T,A,2,2,2
2025-09-01,M,B,1,1,1
2025-09-01,T,B,1,1,1
2025-09-02,M,A,2,2,2
2025-09-02,T,A,2,2,2
2025-09-02,M,B,1,1,1
2025-09-02,T,B,1,1,1
2025-09-03,M,A,2,2,2
2025-09-03,T,A,2,2,2
2025-09-03,M,B,1,1,1
2025-09-03,T,B,1,1,1
2025-09-04,M,A,2,2,2
2025-09-04,T,A,2,2,2
2025-09-04,M,B,1,1,1
2025-09-04,T,B,1,1,1
2025-09-05,M,A,2,3,3
2025-09-05,T,A,2,3,3
2025-09-05,M,B,1,1,1
2025-09-05,T,B,1,2,2
2025-09-06,M,A,2,3,3
2025-09-06,T,A,2,3,3
2025-09-06,M,B,1,1,1
2025-09-06,T,B,1,2,2
2025-09-07,M,A,1,2,2
2025-09-07,T,A,1,2,2
2025-09-07,M,B,1,1,1
2025-09-07,T,B,1,1,1
2025-09-08,M,A,2,2,2
2025-09-08,T,A,2,2,2
2025-09-08,M,B,1,1,1
2025-09-08,T,B,1,1,1
2025-09-09,M,A,2,2,2
2025-09-09,T,A,2,2,2
2025-09-09,M,B,1,1,1
2025-09-09,T,B,1,1,1
2025-09-10,M,A,2,2,2
2025-09-10,T,A,2,2,2
2025-09-10,M,B,1,1,1
2025-09-10,T,B,1,1,1
2025-09-11,M,A,2,2,2
2025-09-11,T,A,2,2,2
2025-09-11,M,B,1,1,1
2025-09-11,T,B,1,1,1
2025-09-12,M,A,2,3,3
2025-09-12,T,A,2,3,3
2025-09-12,M,B,1,1,1
2025-09-12,T,B,1,2,2
2025-09-13,M,A,2,3,3
2025-09-13,T,A,2,3,3
2025-09-13,M,B,1,1,1
2025-09-13,T,B,1,2,2
2025-09-14,M,A,1,2,2
2025-09-14,T,A,1,2,2
2025-09-14,M,B,1,1,1
2025-09-14,T,B,1,1,1
2025-09-15,M,A,2,2,2
2025-09-15,T,A,2,2,2
2025-09-15,M,B,1,1,1
2025-09-15,T,B,1,1,1
2025-09-16,M,A,2,2,2
2025-09-16,T,A,2,2,2
2025-09-16,M,B,1,1,1
2025-09-16,T,B,1,1,1
2025-09-17,M,A,2,2,2
2025-09-17,T,A,2,2,2
2025-09-17,M,B,1,1,1
2025-09-17,T,B,1,1,1
2025-09-18,M,A,2,2,2
2025-09-18,T,A,2,2,2
2025-09-18,M,B,1,1,1
2025-09-18,T,B,1,1,1
2025-09-19,M,A,2,3,3
2025-09-19,T,A,2,3,3
2025-09-19,M,B,1,1,1
2025-09-19,T,B,1,2,2
2025-09-20,M,A,2,3,3
2025-09-20,T,A,2,3,3
2025-09-20,M,B,1,1,1
2025-09-20,T,B,1,2,2
2025-09-21,M,A,1,2,2
2025-09-21,T,A,1,2,2
2025-09-21,M,B,1,1,1
2025-09-21,T,B,1,1,1
2025-09-22,M,A,2,2,2
2025-09-22,T,A,2,2,2
2025-09-22,M,B,1,1,1
2025-09-22,T,B,1,1,1
2025-09-23,M,A,2,2,2
2025-09-23,T,A,2,2,2
2025-09-23,M,B,1,1,1
2025-09-23,T,B,1,1,1
2025-09-24,M,A,2,2,2
2025-09-24,T,A,2,2,2
2025-09-24,M,B,1,1,1
2025-09-24,T,B,1,1,1
2025-09-25,M,A,2,2,2
2025-09-25,T,A,2,2,2
2025-09-25,M,B,1,1,1
2025-09-25,T,B,1,1,1
2025-09-26,M,A,2,3,3
2025-09-26,T,A,2,3,3
2025-09-26,M,B,1,1,1
2025-09-26,T,B,1,2,2
2025-09-27,M,A,2,3,3
2025-09-27,T,A,2,3,3
2025-09-27,M,B,1,1,1
2025-09-27,T,B,1,2,2
2025-09-28,M,A,1,2,2
2025-09-28,T,A,1,2,2
2025-09-28,M,B,1,1,1
2025-09-28,T,B,1,1,1
2025-09-29,M,A,2,2,2
2025-09-29,T,A,2,2,2
2025-09-29,M,B,1,1,1
2025-09-29,T,B,1,1,1
2025-09-30,M,A,2,2,2
2025-09-30,T,A,2,2,2
2025-09-30,M,B,1,1,1
2025-09-30,T,B,1,1,1
2025-10-01,M,A,2,2,2
2025-10-01,T,A,2,2,2
2025-10-01,M,B,1,1,1
2025-10-01,T,B,1,1,1
2025-10-02,M,A,2,2,2
2025-10-02,T,A,2,2,2
2025-10-02,M,B,1,1,1
2025-10-02,T,B,1,1,1
2025-10-03,M,A,2,3,3
2025-10-03,T,A,2,3,3
2025-10-03,M,B,1,1,1
2025-10-03,T,B,1,2,2
2025-10-04,M,A,2,3,3
2025-10-04,T,A,2,3,3
2025-10-04,M,B,1,1,1
2025-10-04,T,B,1,2,2
2025-10-05,M,A,1,2,2
2025-10-05,T,A,1,2,2
2025-10-05,M,B,1,1,1
2025-10-05,T,B,1,1,1
2025-10-06,M,A,2,2,2
2025-10-06,T,A,2,2,2
2025-10-06,M,B,1,1,1
2025-10-06,T,B,1,1,1
2025-10-07,M,A,2,2,2
2025-10-07,T,A,2,2,2
2025-10-07,M,B,1,1,1
2025-10-07,T,B,1,1,1
2025-10-08,M,A,2,2,2
2025-10-08,T,A,2,2,2
2025-10-08,M,B,1,1,1
2025-10-08,T,B,1,1,1
2025-10-09,M,A,2,2,2
2025-10-09,T,A,2,2,2
2025-10-09,M,B,1,1,1
2025-10-09,T,B,1,1,1
2025-10-10,M,A,2,3,3
2025-10-10,T,A,2,3,3
2025-10-10,M,B,1,1,1
2025-10-10,T,B,1,2,2
2025-10-11,M,A,2,3,3
2025-10-11,T,A,2,3,3
2025-10-11,M,B,1,1,1
2025-10-11,T,B,1,2,2
2025-10-12,M,A,1,2,2
2025-10-12,T,A,1,2,2
2025-10-12,M,B,1,1,1
2025-10-12,T,B,1,1,1
2025-10-13,M,A,2,2,2
2025-10-13,T,A,2,2,2
2025-10-13,M,B,1,1,1
2025-10-13,T,B,1,1,1
2025-10-14,M,A,2,2,2
2025-10-14,T,A,2,2,2
2025-10-14,M,B,1,1,1
2025-10-14,T,B,1,1,1
2025-10-15,M,A,2,2,2
2025-10-15,T,A,2,2,2
2025-10-15,M,B,1,1,1
2025-10-15,T,B,1,1,1
2025-10-16,M,A,2,2,2
2025-10-16,T,A,2,2,2
2025-10-16,M,B,1,1,1
2025-10-16,T,B,1,1,1
2025-10-17,M,A,2,3,3
2025-10-17,T,A,2,3,3
2025-10-17,M,B,1,1,1
2025-10-17,T,B,1,2,2
2025-10-18,M,A,2,3,3
2025-10-18,T,A,2,3,3
2025-10-18,M,B,1,1,1
2025-10-18,T,B,1,2,2
2025-10-19,M,A,1,2,2
2025-10-19,T,A,1,2,2
2025-10-19,M,B,1,1,1
2025-10-19,T,B,1,1,1
2025-10-20,M,A,2,2,2
2025-10-20,T,A,2,2,2
2025-10-20,M,B,1,1,1
2025-10-20,T,B,1,1,1
2025-10-21,M,A,2,2,2
2025-10-21,T,A,2,2,2
2025-10-21,M,B,1,1,1
2025-10-21,T,B,1,1,1
2025-10-22,M,A,2,2,2
2025-10-22,T,A,2,2,2
2025-10-22,M,B,1,1,1
2025-10-22,T,B,1,1,1
2025-10-23,M,A,2,2,2
2025-10-23,T,A,2,2,2
2025-10-23,M,B,1,1,1
2025-10-23,T,B,1,1,1
2025-10-24,M,A,2,3,3
2025-10-24,T,A,2,3,3
2025-10-24,M,B,1,1,1
2025-10-24,T,B,1,2,2
2025-10-25,M,A,2,3,3
2025-10-25,T,A,2,3,3
2025-10-25,M,B,1,1,1
2025-10-25,T,B,1,2,2
2025-10-26,M,A,1,2,2
2025-10-26,T,A,1,2,2
2025-10-26,M,B,1,1,1
2025-10-26,T,B,1,1,1
2025-10-27,M,A,2,2,2
2025-10-27,T,A,2,2,2
2025-10-27,M,B,1,1,1
2025-10-27,T,B,1,1,1
2025-10-28,M,A,2,2,2
2025-10-28,T,A,2,2,2
2025-10-28,M,B,1,1,1
2025-10-28,T,B,1,1,1
2025-10-29,M,A,2,2,2
2025-10-29,T,A,2,2,2
2025-10-29,M,B,1,1,1
2025-10-29,T,B,1,1,1
2025-10-30,M,A,2,2,2
2025-10-30,T,A,2,2,2
2025-10-30,M,B,1,1,1
2025-10-30,T,B,1,1,1
2025-10-31,M,A,2,3,3
2025-10-31,T,A,2,3,3
2025-10-31,M,B,1,1,1
2025-10-31,T,B,1,2,2
2025-11-01,M,A,2,3,3
2025-11-01,T,A,2,3,3
2025-11-01,M,B,1,1,1
2025-11-01,T,B,1,2,2
2025-11-02,M,A,1,2,2
2025-11-02,T,A,1,2,2
2025-11-02,M,B,1,1,1
2025-11-02,T,B,1,1,1
2025-11-03,M,A,2,2,2
2025-11-03,T,A,2,2,2
2025-11-03,M,B,1,1,1
2025-11-03,T,B,1,1,1
2025-11-04,M,A,2,2,2
2025-11-04,T,A,2,2,2
2025-11-04,M,B,1,1,1
2025-11-04,T,B,1,1,1
2025-11-05,M,A,2,2,2
2025-11-05,T,A,2,2,2
2025-11-05,M,B,1,1,1
2025-11-05,T,B,1,1,1
2025-11-06,M,A,2,2,2
2025-11-06,T,A,2,2,2
2025-11-06,M,B,1,1,1
2025-11-06,T,B,1,1,1
2025-11-07,M,A,2,3,3
2025-11-07,T,A,2,3,3
2025-11-07,M,B,1,1,1
2025-11-07,T,B,1,2,2
2025-11-08,M,A,2,3,3
2025-11-08,T,A,2,3,3
2025-11-08,M,B,1,1,1
2025-11-08,T,B,1,2,2
2025-11-09,M,A,1,2,2
2025-11-09,T,A,1,2,2
2025-11-09,M,B,1,1,1
2025-11-09,T,B,1,1,1
2025-11-10,M,A,2,2,2
2025-11-10,T,A,2,2,2
2025-11-10,M,B,1,1,1
2025-11-10,T,B,1,1,1
2025-11-11,M,A,2,2,2
2025-11-11,T,A,2,2,2
2025-11-11,M,B,1,1,1
2025-11-11,T,B,1,1,1
2025-11-12,M,A,2,2,2
2025-11-12,T,A,2,2,2
2025-11-12,M,B,1,1,1
2025-11-12,T,B,1,1,1
2025-11-13,M,A,2,2,2
2025-11-13,T,A,2,2,2
2025-11-13,M,B,1,1,1
2025-11-13,T,B,1,1,1
2025-11-14,M,A,2,3,3
2025-11-14,T,A,2,3,3
2025-11-14,M,B,1,1,1
2025-11-14,T,B,1,2,2
2025-11-15,M,A,2,3,3
2025-11-15,T,A,2,3,3
2025-11-15,M,B,1,1,1
2025-11-15,T,B,1,2,2
2025-11-16,M,A,1,2,2
2025-11-16,T,A,1,2,2
2025-11-16,M,B,1,1,1
2025-11-16,T,B,1,1,1
2025-11-17,M,A,2,2,2
2025-11-17,T,A,2,2,2
2025-11-17,M,B,1,1,1
2025-11-17,T,B,1,1,1
2025-11-18,M,A,2,2,2
2025-11-18,T,A,2,2,2
2025-11-18,M,B,1,1,1
2025-11-18,T,B,1,1,1
2025-11-19,M,A,2,2,2
2025-11-19,T,A,2,2,2
2025-11-19,M,B,1,1,1
2025-11-19,T,B,1,1,1
2025-11-20,M,A,2,2,2
2025-11-20,T,A,2,2,2
2025-11-20,M,B,1,1,1
2025-11-20,T,B,1,1,1
2025-11-21,M,A,2,3,3
2025-11-21,T,A,2,3,3
2025-11-21,M,B,1,1,1
2025-11-21,T,B,1,2,2
2025-11-22,M,A,2,3,3
2025-11-22,T,A,2,3,3
2025-11-22,M,B,1,1,1
2025-11-22,T,B,1,2,2
2025-11-23,M,A,1,2,2
2025-11-23,T,A,1,2,2
2025-11-23,M,B,1,1,1
2025-11-23,T,B,1,1,1
2025-11-24,M,A,2,2,2
2025-11-24,T,A,2,2,2
2025-11-24,M,B,1,1,1
2025-11-24,T,B,1,1,1
2025-11-25,M,A,2,2,2
2025-11-25,T,A,2,2,2
2025-11-25,M,B,1,1,1
2025-11-25,T,B,1,1,1
2025-11-26,M,A,2,2,2
2025-11-26,T,A,2,2,2
2025-11-26,M,B,1,1,1
2025-11-26,T,B,1,1,1
2025-11-27,M,A,2,2,2
2025-11-27,T,A,2,2,2
2025-11-27,M,B,1,1,1
2025-11-27,T,B,1,1,1
2025-11-28,M,A,2,3,3
2025-11-28,T,A,2,3,3
2025-11-28,M,B,1,1,1
2025-11-28,T,B,1,2,2
2025-11-29,M,A,2,3,3
2025-11-29,T,A,2,3,3
2025-11-29,M,B,1,1,1
2025-11-29,T,B,1,2,2
2025-11-30,M,A,1,2,2
2025-11-30,T,A,1,2,2
2025-11-30,M,B,1,1,1
2025-11-30,T,B,1,1,1
2025-12-01,M,A,2,2,2
2025-12-01,T,A,2,2,2
2025-12-01,M,B,1,1,1
2025-12-01,T,B,1,1,1
2025-12-02,M,A,2,2,2
2025-12-02,T,A,2,2,2
2025-12-02,M,B,1,1,1
2025-12-02,T,B,1,1,1
2025-12-03,M,A,2,2,2
2025-12-03,T,A,2,2,2
2025-12-03,M,B,1,1,1
2025-12-03,T,B,1,1,1
2025-12-04,M,A,2,2,2
2025-12-04,T,A,2,2,2
2025-12-04,M,B,1,1,1
2025-12-04,T,B,1,1,1
2025-12-05,M,A,2,3,3
2025-12-05,T,A,2,3,3
2025-12-05,M,B,1,1,1
2025-12-05,T,B,1,2,2
2025-12-06,M,A,2,3,3
2025-12-06,T,A,2,3,3
2025-12-06,M,B,1,1,1
2025-12-06,T,B,1,2,2
2025-12-07,M,A,1,2,2
2025-12-07,T,A,1,2,2
2025-12-07,M,B,1,1,1
2025-12-07,T,B,1,1,1
2025-12-08,M,A,2,2,2
2025-12-08,T,A,2,2,2
2025-12-08,M,B,1,1,1
2025-12-08,T,B,1,1,1
2025-12-09,M,A,2,2,2
2025-12-09,T,A,2,2,2
2025-12-09,M,B,1,1,1
2025-12-09,T,B,1,1,1
2025-12-10,M,A,2,2,2
2025-12-10,T,A,2,2,2
2025-12-10,M,B,1,1,1
2025-12-10,T,B,1,1,1
2025-12-11,M,A,2,2,2
2025-12-11,T,A,2,2,2
2025-12-11,M,B,1,1,1
2025-12-11,T,B,1,1,1
2025-12-12,M,A,2,3,3
2025-12-12,T,A,2,3,3
2025-12-12,M,B,1,1,1
2025-12-12,T,B,1,2,2
2025-12-13,M,A,2,3,3
2025-12-13,T,A,2,3,3
2025-12-13,M,B,1,1,1
2025-12-13,T,B,1,2,2
2025-12-14,M,A,1,2,2
2025-12-14,T,A,1,2,2
2025-12-14,M,B,1,1,1
2025-12-14,T,B,1,1,1
2025-12-15,M,A,2,2,2
2025-12-15,T,A,2,2,2
2025-12-15,M,B,1,1,1
2025-12-15,T,B,1,1,1
2025-12-16,M,A,2,2,2
2025-12-16,T,A,2,2,2
2025-12-16,M,B,1,1,1
2025-12-16,T,B,1,1,1
2025-12-17,M,A,2,2,2
2025-12-17,T,A,2,2,2
2025-12-17,M,B,1,1,1
2025-12-17,T,B,1,1,1
2025-12-18,M,A,2,2,2
2025-12-18,T,A,2,2,2
2025-12-18,M,B,1,1,1
2025-12-18,T,B,1,1,1
2025-12-19,M,A,2,3,3
2025-12-19,T,A,2,3,3
2025-12-19,M,B,1,1,1
2025-12-19,T,B,1,2,2
2025-12-20,M,A,2,3,3
2025-12-20,T,A,2,3,3
2025-12-20,M,B,1,1,1
2025-12-20,T,B,1,2,2
2025-12-21,M,A,1,2,2
2025-12-21,T,A,1,2,2
2025-12-21,M,B,1,1,1
2025-12-21,T,B,1,1,1
2025-12-22,M,A,2,2,2
2025-12-22,T,A,2,2,2
2025-12-22,M,B,1,1,1
2025-12-22,T,B,1,1,1
2025-12-23,M,A,2,2,2
2025-12-23,T,A,2,2,2
2025-12-23,M,B,1,1,1
2025-12-23,T,B,1,1,1
2025-12-24,M,A,2,2,2
2025-12-24,T,A,2,2,2
2025-12-24,M,B,1,1,1
2025-12-24,T,B,1,1,1
2025-12-25,M,A,2,2,2
2025-12-25,T,A,2,2,2
2025-12-25,M,B,1,1,1
2025-12-25,T,B,1,1,1
2025-12-26,M,A,2,3,3
2025-12-26,T,A,2,3,3
2025-12-26,M,B,1,1,1
2025-12-26,T,B,1,2,2
2025-12-27,M,A,2,3,3
2025-12-27,T,A,2,3,3
2025-12-27,M,B,1,1,1
2025-12-27,T,B,1,2,2
2025-12-28,M,A,1,2,2
2025-12-28,T,A,1,2,2
2025-12-28,M,B,1,1,1
2025-12-28,T,B,1,1,1
2025-12-29,M,A,2,2,2
2025-12-29,T,A,2,2,2
2025-12-29,M,B,1,1,1
2025-12-29,T,B,1,1,1
2025-12-30,M,A,2,2,2
2025-12-30,T,A,2,2,2
2025-12-30,M,B,1,1,1
2025-12-30,T,B,1,1,1
2025-12-31,M,A,2,2,2
2025-12-31,T,A,2,2,2
2025-12-31,M,B,1,1,1
2025-12-31,T,B,1,1,1
